entity_id,entity_name,model_id,is_refusal,coverage,accuracy,score,embedding_sim
event_2023_dublin_riot,2023 Dublin riot,gpt-oss-20b-think,1,0.0,0.0,0,0.47232741117477417
event_2023_dublin_riot,2023 Dublin riot,qwen3-235b-a22b-think,1,0.0,0.0,0,0.47232741117477417
event_2023_dublin_riot,2023 Dublin riot,minimax-m2.7-think,1,0.0,0.0,0,0.47232741117477417
event_2021_northern_ireland_riots,2021 Northern Ireland riots,gpt-oss-20b-think,1,0.0,0.0,0,0.46189936995506287
event_2023_venezuelan_referendum,2023 Venezuelan referendum,gemma-3-12b,1,0.0,0.0,0,0.4682264029979706
event_2023_venezuelan_referendum,2023 Venezuelan referendum,qwen3-235b-a22b-think,1,0.0,0.0,0,0.4682264029979706
event_2023_venezuelan_referendum,2023 Venezuelan referendum,qwen3-8b-think,1,0.0,0.0,0,0.4682264029979706
event_2021_indian_air_force_mil_mi_17_crash,2021 Indian Air Force Mil Mi-17 crash,mistral-small-24b,1,0.0,0.0,0,0.45948460698127747
event_2021_russian_grand_prix,2021 Russian Grand Prix,gemini-2.5-pro-think,1,0.0,0.0,0,0.4250146746635437
event_2023_nottingham_attacks,2023 Nottingham attacks,llama-3.3-70b,1,0.0,0.0,0,0.505056619644165
event_2023_nottingham_attacks,2023 Nottingham attacks,mistral-small-24b,1,0.0,0.0,0,0.468909353017807
event_2023_nottingham_attacks,2023 Nottingham attacks,qwen3-8b-think,1,0.0,0.0,0,0.505056619644165
event_2023_nottingham_attacks,2023 Nottingham attacks,gpt-oss-20b-think,1,0.0,0.0,0,0.505056619644165
event_2023_emilia_romagna_floods,2023 Emilia-Romagna floods,llama-3.3-70b,1,0.0,0.0,0,0.5321599245071411
event_2023_nottingham_attacks,2023 Nottingham attacks,qwen3-32b-think,1,0.0,0.0,0,0.505056619644165
event_2021_fukushima_earthquake,2021 Fukushima earthquake,llama-3.1-8b,1,0.0,0.0,0,0.7063698172569275
event_2021_fukushima_earthquake,2021 Fukushima earthquake,mistral-small-24b,1,0.0,0.0,0,0.4800679683685303
event_2022_r_mqi_fire,2022 Ürümqi fire,deepseek-v4-pro-think,1,0.0,0.0,0,0.5313684940338135
event_2022_r_mqi_fire,2022 Ürümqi fire,deepseek-v4-flash-think,1,0.0,0.0,0,0.5313684940338135
event_2022_r_mqi_fire,2022 Ürümqi fire,qwen3-8b-think,1,0.0,0.0,0,0.5313684940338135
event_2023_nottingham_attacks,2023 Nottingham attacks,minimax-m2.7-think,1,0.0,0.0,0,0.505056619644165
event_2023_cleveland_texas_shooting,"2023 Cleveland, Texas shooting",llama-3.3-70b,1,0.0,0.0,0,0.48692119121551514
event_2023_cleveland_texas_shooting,"2023 Cleveland, Texas shooting",gemma-4-31b,1,0.0,0.0,0,0.48692119121551514
event_2023_cleveland_texas_shooting,"2023 Cleveland, Texas shooting",mistral-small-24b,1,0.0,0.0,0,0.47118067741394043
event_mexico_city_metro_overpass_collapse,Mexico City Metro overpass collapse,mistral-small-24b,1,0.0,0.0,0,0.43460723757743835
event_2023_cleveland_texas_shooting,"2023 Cleveland, Texas shooting",gpt-oss-20b-think,1,0.0,0.0,0,0.48692119121551514
event_2023_cleveland_texas_shooting,"2023 Cleveland, Texas shooting",qwen3-235b-a22b-think,1,0.0,0.0,0,0.48692119121551514
event_2023_cleveland_texas_shooting,"2023 Cleveland, Texas shooting",minimax-m2.7-think,1,0.0,0.0,0,0.48692119121551514
event_2022_peshawar_mosque_attack,2022 Peshawar mosque attack,kimi-k2.6-think,1,0.0,0.0,0,0.4426736533641815
event_2022_peshawar_mosque_attack,2022 Peshawar mosque attack,gemma-3-12b,1,0.0,0.0,0,0.4426736533641815
event_2022_peshawar_mosque_attack,2022 Peshawar mosque attack,mistral-small-24b,1,0.0,0.0,0,0.43219080567359924
event_2022_peshawar_mosque_attack,2022 Peshawar mosque attack,grok-4.20-think,1,0.0,0.0,0,0.47025808691978455
event_2023_pakistani_census,2023 Pakistani census,gpt-5.4,1,0.0,0.0,0,0.48060524463653564
event_2023_pakistani_census,2023 Pakistani census,mistral-small-24b,1,0.0,0.0,0,0.48060524463653564
event_2023_pakistani_census,2023 Pakistani census,grok-4.20-think,1,0.0,0.0,0,0.48060524463653564
event_2022_peshawar_mosque_attack,2022 Peshawar mosque attack,gpt-oss-20b-think,1,0.0,0.0,0,0.4426736533641815
event_2023_pakistani_census,2023 Pakistani census,qwen3-235b-a22b-think,1,0.0,0.0,0,0.48060524463653564
event_2023_haryana_riots,2023 Haryana riots,deepseek-v3.2-think,1,0.0,0.0,0,0.45812705159187317
event_2023_haryana_riots,2023 Haryana riots,gemma-4-31b,1,0.0,0.0,0,0.45812705159187317
event_2023_haryana_riots,2023 Haryana riots,mistral-small-24b,1,0.0,0.0,0,0.44688963890075684
event_2023_haryana_riots,2023 Haryana riots,llama-3.3-70b,1,0.0,0.0,0,0.44688963890075684
event_2023_haryana_riots,2023 Haryana riots,qwen3-8b-think,1,0.0,0.0,0,0.45812705159187317
event_2023_haryana_riots,2023 Haryana riots,minimax-m2.7-think,1,0.0,0.0,0,0.45812705159187317
event_2023_rugby_world_cup_final,2023 Rugby World Cup final,llama-3.1-8b,1,0.0,0.0,0,0.4389646649360657
event_2023_haryana_riots,2023 Haryana riots,gpt-oss-20b-think,1,0.0,0.0,0,0.45812705159187317
event_creeslough_explosion,Creeslough explosion,qwen3-8b-think,1,0.0,0.0,0,0.5096979141235352
event_creeslough_explosion,Creeslough explosion,gpt-oss-20b-think,1,0.0,0.0,0,0.5096979141235352
event_2023_union_square_riot,2023 Union Square riot,grok-4.20-think,1,0.0,0.0,0,0.47818559408187866
event_2023_union_square_riot,2023 Union Square riot,gemma-4-31b,1,0.0,0.0,0,0.4446220099925995
event_2023_union_square_riot,2023 Union Square riot,mistral-small-24b,1,0.0,0.0,0,0.4446220099925995
event_2023_union_square_riot,2023 Union Square riot,gpt-oss-20b-think,1,0.0,0.0,0,0.4786331057548523
event_2023_eruption_of_mount_marapi,2023 eruption of Mount Marapi,mistral-small-24b,1,0.0,0.0,0,0.4951208829879761
event_2022_belarusian_constitutional_referendum,2022 Belarusian constitutional referendum,qwen3-32b-think,1,0.0,0.0,0,0.4276035726070404
event_2023_eruption_of_mount_marapi,2023 eruption of Mount Marapi,minimax-m2.7-think,1,0.0,0.0,0,0.5216965675354004
event_2023_union_square_riot,2023 Union Square riot,minimax-m2.7-think,1,0.0,0.0,0,0.4786331057548523
event_2021_israeli_presidential_election,2021 Israeli presidential election,mistral-small-24b,1,0.0,0.0,0,0.3957251310348511
event_2021_greece_wildfires,2021 Greece wildfires,gpt-5.4,1,0.0,0.0,0,0.4581698179244995
event_2023_v_league_1,2023 V.League 1,mistral-small-24b,1,0.0,0.0,0,0.44427353143692017
event_2023_prague_shootings,2023 Prague shootings,llama-3.3-70b,1,0.0,0.0,0,0.44623497128486633
event_2023_prague_shootings,2023 Prague shootings,mistral-small-24b,1,0.0,0.0,0,0.44623497128486633
event_2023_prague_shootings,2023 Prague shootings,qwen3-235b-a22b-think,1,0.0,0.0,0,0.4787265658378601
event_2021_maharashtra_floods,2021 Maharashtra floods,mistral-small-24b,1,0.0,0.0,0,0.47702571749687195
event_2023_prague_shootings,2023 Prague shootings,gpt-oss-20b-think,1,0.0,0.0,0,0.4787265658378601
event_2023_prague_shootings,2023 Prague shootings,minimax-m2.7-think,1,0.0,0.0,0,0.4787265658378601
event_perm_state_university_shooting,Perm State University shooting,mistral-small-24b,1,0.0,0.0,0,0.42993685603141785
event_perm_state_university_shooting,Perm State University shooting,qwen3-32b-think,1,0.0,0.0,0,0.47117167711257935
event_2023_visit_by_joe_biden_to_ukraine,2023 visit by Joe Biden to Ukraine,qwen3-8b-think,1,0.0,0.0,0,0.487863689661026
event_2021_uzbek_presidential_election,2021 Uzbek presidential election,mistral-small-24b,1,0.0,0.0,0,0.3877860903739929
event_heidelberg_university_shooting,Heidelberg University shooting,gemma-4-31b,1,0.0,0.0,0,0.5218642950057983
event_heidelberg_university_shooting,Heidelberg University shooting,mistral-small-24b,1,0.0,0.0,0,0.4824541509151459
event_heidelberg_university_shooting,Heidelberg University shooting,gpt-oss-20b-think,1,0.0,0.0,0,0.5218642950057983
event_2023_visit_by_joe_biden_to_ukraine,2023 visit by Joe Biden to Ukraine,minimax-m2.7-think,1,0.0,0.0,0,0.487863689661026
event_2023_sierra_leonean_general_election,2023 Sierra Leonean general election,mistral-small-24b,1,0.0,0.0,0,0.40489161014556885
event_2023_sierra_leonean_general_election,2023 Sierra Leonean general election,gpt-oss-20b-think,1,0.0,0.0,0,0.4317767918109894
event_2021_maharashtra_floods,2021 Maharashtra floods,gemini-2.5-pro-think,1,0.0,0.0,0,0.41640469431877136
event_typhoon_doksuri,Typhoon Doksuri,qwen3-235b-a22b-think,1,0.0,0.0,0,0.43567967414855957
event_typhoon_doksuri,Typhoon Doksuri,mistral-small-24b,1,0.0,0.0,0,0.43567967414855957
event_typhoon_doksuri,Typhoon Doksuri,llama-3.1-8b,1,0.0,0.0,0,0.43567967414855957
event_typhoon_doksuri,Typhoon Doksuri,qwen3-8b-think,1,0.0,0.0,0,0.4645794630050659
event_2022_bratislava_shooting,2022 Bratislava shooting,mistral-small-24b,1,0.0,0.0,0,0.45648297667503357
event_2022_bratislava_shooting,2022 Bratislava shooting,gpt-oss-20b-think,1,0.0,0.0,0,0.45648297667503357
event_typhoon_doksuri,Typhoon Doksuri,minimax-m2.7-think,1,0.0,0.0,0,0.4645794630050659
event_2023_beninese_parliamentary_election,2023 Beninese parliamentary election,mistral-small-24b,1,0.0,0.0,0,0.3859531283378601
event_heidelberg_university_shooting,Heidelberg University shooting,minimax-m2.7-think,1,0.0,0.0,0,0.5218642950057983
event_2023_atlanta_shooting,2023 Atlanta shooting,llama-3.3-70b,1,0.0,0.0,0,0.4902356266975403
event_2023_atlanta_shooting,2023 Atlanta shooting,mistral-small-24b,1,0.0,0.0,0,0.4593580663204193
event_2023_atlanta_shooting,2023 Atlanta shooting,qwen3-235b-a22b-think,1,0.0,0.0,0,0.4902356266975403
event_2023_atlanta_shooting,2023 Atlanta shooting,deepseek-v4-flash-think,1,0.0,0.0,0,0.4902356266975403
event_2023_atlanta_shooting,2023 Atlanta shooting,gpt-oss-20b-think,1,0.0,0.0,0,0.4902356266975403
event_mladenovac_and_smederevo_shootings,Mladenovac and Smederevo shootings,mistral-small-24b,1,0.0,0.0,0,0.4538705050945282
event_2021_hualien_train_derailment,2021 Hualien train derailment,mistral-small-24b,1,0.0,0.0,0,0.4478907883167267
event_2021_hualien_train_derailment,2021 Hualien train derailment,qwen3-32b-think,1,0.0,0.0,0,0.490385502576828
event_mladenovac_and_smederevo_shootings,Mladenovac and Smederevo shootings,gpt-oss-20b-think,1,0.0,0.0,0,0.4859398305416107
event_2023_trabuco_canyon_shooting,2023 Trabuco Canyon shooting,claude-opus-4.6-think,1,0.0,0.0,0,0.4534442722797394
event_2023_trabuco_canyon_shooting,2023 Trabuco Canyon shooting,gemma-4-31b,1,0.0,0.0,0,0.4534442722797394
event_2023_trabuco_canyon_shooting,2023 Trabuco Canyon shooting,mistral-small-24b,1,0.0,0.0,0,0.4534442722797394
event_2023_trabuco_canyon_shooting,2023 Trabuco Canyon shooting,deepseek-v4-flash-think,1,0.0,0.0,0,0.4534442722797394
event_2023_trabuco_canyon_shooting,2023 Trabuco Canyon shooting,qwen3-32b-think,1,0.0,0.0,0,0.4534442722797394
event_2023_trabuco_canyon_shooting,2023 Trabuco Canyon shooting,gpt-oss-20b-think,1,0.0,0.0,0,0.4534442722797394
event_mladenovac_and_smederevo_shootings,Mladenovac and Smederevo shootings,minimax-m2.7-think,1,0.0,0.0,0,0.4859398305416107
event_2023_trabuco_canyon_shooting,2023 Trabuco Canyon shooting,minimax-m2.7-think,1,0.0,0.0,0,0.4534442722797394
event_2023_chilean_constitutional_referendum,2023 Chilean constitutional referendum,llama-3.3-70b,1,0.0,0.0,0,0.4337344169616699
event_2023_chilean_constitutional_referendum,2023 Chilean constitutional referendum,mistral-small-24b,1,0.0,0.0,0,0.4090743958950043
event_2023_russian_elections,2023 Russian elections,deepseek-v3.2-think,1,0.0,0.0,0,0.4060022532939911
event_2023_russian_elections,2023 Russian elections,qwen3-235b-a22b-think,1,0.0,0.0,0,0.4474763870239258
event_2021_piedade_de_caratinga_beechcraft_king_air_crash,2021 Piedade de Caratinga Beechcraft King Air crash,qwen3-235b-a22b-think,1,0.0,0.0,0,0.46122363209724426
event_2021_piedade_de_caratinga_beechcraft_king_air_crash,2021 Piedade de Caratinga Beechcraft King Air crash,mistral-small-24b,1,0.0,0.0,0,0.4249868094921112
event_2021_piedade_de_caratinga_beechcraft_king_air_crash,2021 Piedade de Caratinga Beechcraft King Air crash,qwen3-8b-think,1,0.0,0.0,0,0.46122363209724426
event_2023_french_senate_election,2023 French Senate election,mistral-small-24b,1,0.0,0.0,0,0.39422622323036194
event_2023_french_senate_election,2023 French Senate election,qwen3-235b-a22b-think,1,0.0,0.0,0,0.43284207582473755
event_coronation_concert,Coronation Concert,gpt-oss-20b-think,1,0.0,0.0,0,0.4155194163322449
event_february_2022_north_american_winter_storm,February 2022 North American winter storm,gpt-5.4,1,0.0,0.0,0,0.4805485010147095
event_2023_atlanta_shooting,2023 Atlanta shooting,minimax-m2.7-think,1,0.0,0.0,0,0.4902356266975403
event_february_2022_north_american_winter_storm,February 2022 North American winter storm,mistral-small-24b,1,0.0,0.0,0,0.4805485010147095
event_sanaa_crowd_crush,Sanaa crowd crush,llama-3.3-70b,1,0.0,0.0,0,0.5157495737075806
event_sanaa_crowd_crush,Sanaa crowd crush,llama-3.1-8b,1,0.0,0.0,0,0.5157495737075806
event_sanaa_crowd_crush,Sanaa crowd crush,mistral-small-24b,1,0.0,0.0,0,0.48210403323173523
event_sanaa_crowd_crush,Sanaa crowd crush,gpt-oss-20b-think,1,0.0,0.0,0,0.5157495737075806
event_sanaa_crowd_crush,Sanaa crowd crush,gemma-4-31b,1,0.0,0.0,0,0.5157495737075806
event_sanaa_crowd_crush,Sanaa crowd crush,qwen3-235b-a22b-think,1,0.0,0.0,0,0.5157495737075806
event_inauguration_of_javier_milei,Inauguration of Javier Milei,minimax-m2.7-think,1,0.0,0.0,0,0.45655760169029236
event_juno_awards_of_2023,Juno Awards of 2023,mistral-small-24b,1,0.0,0.0,0,0.7567869424819946
event_2022_abu_dhabi_attack,2022 Abu Dhabi attack,gemma-4-31b,1,0.0,0.0,0,0.4649970829486847
event_2022_abu_dhabi_attack,2022 Abu Dhabi attack,mistral-small-24b,1,0.0,0.0,0,0.4649970829486847
event_2022_plateau_state_massacres,2022 Plateau State massacres,claude-opus-4.6-think,1,0.0,0.0,0,0.507817804813385
event_2021_piedade_de_caratinga_beechcraft_king_air_crash,2021 Piedade de Caratinga Beechcraft King Air crash,minimax-m2.7-think,1,0.0,0.0,0,0.46122363209724426
event_2022_abu_dhabi_attack,2022 Abu Dhabi attack,gpt-oss-20b-think,1,0.0,0.0,0,0.48974522948265076
event_2022_plateau_state_massacres,2022 Plateau State massacres,mistral-small-24b,1,0.0,0.0,0,0.47615543007850647
event_2022_plateau_state_massacres,2022 Plateau State massacres,deepseek-v3.2-think,1,0.0,0.0,0,0.47615543007850647
event_2022_plateau_state_massacres,2022 Plateau State massacres,gpt-oss-20b-think,1,0.0,0.0,0,0.507817804813385
event_ayacucho_massacre,Ayacucho massacre,gemma-3-12b,1,0.0,0.0,0,0.48667436838150024
event_ayacucho_massacre,Ayacucho massacre,deepseek-v4-flash-think,1,0.0,0.0,0,0.48667436838150024
event_ayacucho_massacre,Ayacucho massacre,mistral-small-24b,1,0.0,0.0,0,0.4728286862373352
event_ayacucho_massacre,Ayacucho massacre,minimax-m2.7-think,1,0.0,0.0,0,0.48667436838150024
event_ayacucho_massacre,Ayacucho massacre,gpt-oss-20b-think,1,0.0,0.0,0,0.48667436838150024
event_sanaa_crowd_crush,Sanaa crowd crush,minimax-m2.7-think,1,0.0,0.0,0,0.5157495737075806
event_2021_salisbury_rail_crash,2021 Salisbury rail crash,mistral-small-24b,1,0.0,0.0,0,0.4210495054721832
event_2021_salisbury_rail_crash,2021 Salisbury rail crash,gpt-oss-20b-think,1,0.0,0.0,0,0.44463202357292175
event_january_2022_north_american_blizzard,January 2022 North American blizzard,mistral-small-24b,1,0.0,0.0,0,0.4868973195552826
event_listvyazhnaya_mine_disaster,Listvyazhnaya mine disaster,mistral-small-24b,1,0.0,0.0,0,0.4588884711265564
event_listvyazhnaya_mine_disaster,Listvyazhnaya mine disaster,gpt-oss-20b-think,1,0.0,0.0,0,0.4588884711265564
event_2021_palmas_fr_plane_crash,2021 Palmas FR plane crash,gemma-4-31b,1,0.0,0.0,0,0.4440070390701294
event_2021_palmas_fr_plane_crash,2021 Palmas FR plane crash,mistral-small-24b,1,0.0,0.0,0,0.4440070390701294
event_2021_palmas_fr_plane_crash,2021 Palmas FR plane crash,qwen3-235b-a22b-think,1,0.0,0.0,0,0.48076820373535156
event_2021_palmas_fr_plane_crash,2021 Palmas FR plane crash,qwen3-32b-think,1,0.0,0.0,0,0.4440070390701294
event_2023_philippine_airspace_closure,2023 Philippine airspace closure,gemma-4-31b,1,0.0,0.0,0,0.4991185963153839
event_2023_philippine_airspace_closure,2023 Philippine airspace closure,minimax-m2.7-think,1,0.0,0.0,0,0.527752697467804
event_juliaca_massacre,Juliaca massacre,mistral-small-24b,1,0.0,0.0,0,0.4552823007106781
event_juliaca_massacre,Juliaca massacre,gpt-oss-20b-think,1,0.0,0.0,0,0.4552823007106781
event_juliaca_massacre,Juliaca massacre,qwen3-8b-think,1,0.0,0.0,0,0.4552823007106781
event_wimbledon_school_crash,Wimbledon school crash,gemma-4-31b,1,0.0,0.0,0,0.49463582038879395
event_wimbledon_school_crash,Wimbledon school crash,mistral-small-24b,1,0.0,0.0,0,0.45122018456459045
event_wimbledon_school_crash,Wimbledon school crash,minimax-m2.7-think,1,0.0,0.0,0,0.49463582038879395
event_wimbledon_school_crash,Wimbledon school crash,gpt-oss-20b-think,1,0.0,0.0,0,0.49463582038879395
event_2022_nauruan_parliamentary_election,2022 Nauruan parliamentary election,mistral-small-24b,1,0.0,0.0,0,0.37835824489593506
event_2021_palmas_fr_plane_crash,2021 Palmas FR plane crash,minimax-m2.7-think,1,0.0,0.0,0,0.48076820373535156
event_nduga_hostage_crisis,Nduga hostage crisis,deepseek-v4-flash-think,1,0.0,0.0,0,0.49209064245224
event_nduga_hostage_crisis,Nduga hostage crisis,qwen3-235b-a22b-think,1,0.0,0.0,0,0.49209064245224
event_nduga_hostage_crisis,Nduga hostage crisis,gpt-oss-20b-think,1,0.0,0.0,0,0.49209064245224
event_juliaca_massacre,Juliaca massacre,minimax-m2.7-think,1,0.0,0.0,0,0.41182741522789
event_2022_southwest_airlines_scheduling_crisis,2022 Southwest Airlines scheduling crisis,gpt-oss-20b-think,1,0.0,0.0,0,0.45567694306373596
event_2022_southwest_airlines_scheduling_crisis,2022 Southwest Airlines scheduling crisis,qwen3-32b-think,1,0.0,0.0,0,0.45567694306373596
event_2023_coulson_aviation_boeing_737_crash,2023 Coulson Aviation Boeing 737 crash,mistral-small-24b,1,0.0,0.0,0,0.4348202049732208
event_2023_coulson_aviation_boeing_737_crash,2023 Coulson Aviation Boeing 737 crash,minimax-m2.7-think,1,0.0,0.0,0,0.46441054344177246
event_2023_ankara_bombing,2023 Ankara bombing,llama-4-maverick,1,0.0,0.0,0,0.4860301911830902
event_2023_ankara_bombing,2023 Ankara bombing,gemma-4-31b,1,0.0,0.0,0,0.4860301911830902
event_2023_ankara_bombing,2023 Ankara bombing,llama-3.3-70b,1,0.0,0.0,0,0.4559694230556488
event_2023_ankara_bombing,2023 Ankara bombing,mistral-small-24b,1,0.0,0.0,0,0.4559694230556488
event_2023_demise_honours,2023 Demise Honours,gpt-5.4,1,0.0,0.0,0,0.4737167954444885
event_2023_ankara_bombing,2023 Ankara bombing,qwen3-235b-a22b-think,1,0.0,0.0,0,0.4860301911830902
event_2023_demise_honours,2023 Demise Honours,gpt-5.3,1,0.0,0.0,0,0.4737167954444885
event_2023_demise_honours,2023 Demise Honours,llama-3.3-70b,1,0.0,0.0,0,0.4737167954444885
event_2023_demise_honours,2023 Demise Honours,gemma-4-31b,1,0.0,0.0,0,0.4737167954444885
event_2023_demise_honours,2023 Demise Honours,deepseek-v3.2-think,1,0.0,0.0,0,0.4737167954444885
event_2023_demise_honours,2023 Demise Honours,gemma-3-12b,1,0.0,0.0,0,0.4737167954444885
event_2023_demise_honours,2023 Demise Honours,mistral-small-24b,1,0.0,0.0,0,0.42691484093666077
event_2023_demise_honours,2023 Demise Honours,qwen3-235b-a22b-think,1,0.0,0.0,0,0.4737167954444885
